date,symbol,open,high,low,close,volume,adj_close
2023-04-12,SYN_A,77.8455,79.0792,77.7367,78.8910,2298667,78.8910
2023-04-13,SYN_A,78.7924,79.4167,78.7359,79.3776,2691823,79.3776
2023-04-14,SYN_A,79.3747,81.0407,78.9227,80.7264,3243321,80.7264
2023-04-17,SYN_A,80.6420,80.7627,79.6836,79.8376,2880162,79.8376
2023-04-18,SYN_A,79.8772,79.8781,79.3951,79.4347,3317183,79.4347
2023-04-19,SYN_A,79.5394,79.6402,77.4340,77.4568,2330074,77.4568
2023-04-20,SYN_A,77.7605,77.8876,77.1296,77.3813,2069438,77.3813
2023-04-21,SYN_A,77.2662,77.9634,76.1425,76.7848,1629287,76.7848
2023-04-24,SYN_A,76.7463,78.2871,76.5741,78.1837,2249943,78.1837
2023-04-25,SYN_A,78.0479,78.5007,77.9788,78.5002,4541078,78.5002
2023-04-26,SYN_A,78.6435,79.7174,78.5892,79.3552,1859907,79.3552
2023-04-27,SYN_A,79.1828,79.6928,79.1248,79.6008,1934659,79.6008
2023-04-28,SYN_A,79.4148,80.7652,79.3832,80.7174,2519101,80.7174
2023-05-01,SYN_A,80.6416,80.7639,80.5287,80.5806,2578903,80.5806
2023-05-02,SYN_A,80.8670,80.9745,79.7223,79.8700,4402437,79.8700
2023-05-03,SYN_A,79.8910,80.6780,79.8770,80.6298,5746420,80.6298
2023-05-04,SYN_A,80.4503,81.5701,80.2473,81.4992,2338759,81.4992
2023-05-05,SYN_A,81.4783,81.5782,78.2793,79.3905,1068230,79.3905
2023-05-08,SYN_A,79.3765,79.3840,78.2665,78.3255,3080221,78.3255
2023-05-09,SYN_A,78.4762,78.8387,77.7079,78.1411,1926685,78.1411
2023-05-10,SYN_A,78.1399,79.7954,77.5621,79.4461,2180973,79.4461
2023-05-11,SYN_A,79.1019,79.4376,78.3960,78.4955,2628148,78.4955
2023-05-12,SYN_A,78.7915,79.6800,78.5237,79.6768,3240886,79.6768
2023-05-15,SYN_A,79.5757,79.6322,77.5848,78.4365,1536625,78.4365
2023-05-16,SYN_A,78.2464,78.8331,76.8820,77.0845,3036703,77.0845
2023-05-17,SYN_A,77.3417,78.3917,76.8477,77.5224,1638799,77.5224
2023-05-18,SYN_A,77.3877,77.3926,77.0477,77.1401,2597685,77.1401
2023-05-19,SYN_A,77.1421,77.5569,76.5944,76.6266,3257501,76.6266
2023-05-22,SYN_A,76.5176,77.4952,75.5677,76.2523,2620796,76.2523
2023-05-23,SYN_A,76.2469,77.3415,76.1064,76.4849,1944243,76.4849
2023-05-24,SYN_A,76.4100,76.5353,76.2809,76.4407,2953247,76.4407
2023-05-25,SYN_A,76.5114,76.5562,75.8141,75.8796,1297734,75.8796
2023-05-26,SYN_A,75.6225,76.1265,74.0877,75.8791,2341317,75.8791
2023-05-29,SYN_A,76.2873,76.3029,76.0222,76.0595,3195435,76.0595
2023-05-30,SYN_A,76.0521,76.5818,76.0220,76.1869,2844812,76.1869
2023-05-31,SYN_A,76.1569,76.9925,75.9853,76.7300,1810408,76.7300
2023-06-01,SYN_A,76.7608,76.7844,75.5207,75.5563,1972899,75.5563
2023-06-02,SYN_A,75.6760,76.4591,74.5463,75.2659,2927034,75.2659
2023-06-05,SYN_A,75.2351,76.6748,75.0786,76.0368,1986445,76.0368
2023-06-06,SYN_A,76.0063,76.0414,75.1658,75.2889,2948499,75.2889
2023-06-07,SYN_A,75.2763,76.6172,74.2282,75.9232,1793182,75.9232
2023-06-08,SYN_A,75.8548,76.5128,75.2812,75.6723,2874547,75.6723
2023-06-09,SYN_A,75.6145,76.4858,75.3881,75.9707,2381002,75.9707
2023-06-12,SYN_A,76.1234,77.3473,76.1185,77.3228,1851456,77.3228
2023-06-13,SYN_A,77.2078,79.1562,76.9913,78.6580,1829649,78.6580
2023-06-14,SYN_A,78.5594,78.9806,78.3742,78.6700,5437755,78.6700
2023-06-15,SYN_A,78.7991,79.8225,78.7795,79.4191,2146303,79.4191
2023-06-16,SYN_A,79.3152,79.4464,78.0052,78.1321,2221222,78.1321
2023-06-19,SYN_A,78.0593,79.6920,77.9754,79.6268,2863600,79.6268
2023-06-20,SYN_A,79.7323,80.2493,78.8352,80.0730,1803464,80.0730
2023-06-21,SYN_A,79.9580,79.9643,79.2161,79.2435,1877994,79.2435
2023-06-22,SYN_A,79.4964,80.5204,79.2689,80.5175,1553907,80.5175
2023-06-23,SYN_A,80.3036,81.1306,78.0292,79.1332,1578914,79.1332
2023-06-26,SYN_A,79.2407,80.7418,77.4943,78.9342,2250446,78.9342
2023-06-27,SYN_A,78.7932,78.9013,78.3031,78.5094,1384466,78.5094
2023-06-28,SYN_A,78.5941,81.1804,78.4059,81.0868,2342313,81.0868
2023-06-29,SYN_A,81.1697,81.2373,80.5062,80.5152,3003965,80.5152
2023-06-30,SYN_A,80.7490,81.8713,78.2763,80.0570,3058915,80.0570
2023-07-03,SYN_A,79.9424,80.7173,79.5180,79.9771,4230245,79.9771
2023-07-04,SYN_A,79.9747,80.8768,79.9276,79.9714,3169724,79.9714
2023-07-05,SYN_A,80.1574,80.2393,78.7297,78.7765,1181930,78.7765
2023-07-06,SYN_A,78.8438,79.0731,76.6037,76.9657,4898802,76.9657
2023-07-07,SYN_A,76.8213,77.8402,76.2092,77.8181,1637715,77.8181
2023-07-10,SYN_A,77.6355,78.1560,76.0260,76.7901,2307933,76.7901
2023-07-11,SYN_A,76.6632,76.6885,76.1862,76.2422,4208901,76.2422
2023-07-12,SYN_A,76.3437,76.5826,75.1589,75.4625,3003577,75.4625
2023-07-13,SYN_A,75.5966,76.8574,74.9371,76.1057,1584300,76.1057
2023-07-14,SYN_A,76.0814,76.2941,75.6298,75.9124,2675565,75.9124
2023-07-17,SYN_A,75.6319,77.2349,74.9445,76.6547,2489566,76.6547
2023-07-18,SYN_A,76.7182,77.1900,75.8103,76.8015,4181694,76.8015
2023-07-19,SYN_A,76.7395,76.8536,74.9927,75.6554,2440766,75.6554
2023-07-20,SYN_A,75.6913,76.3772,75.1261,75.9226,2432173,75.9226
2023-07-21,SYN_A,75.6811,76.1055,74.7812,75.4001,2183948,75.4001
2023-07-24,SYN_A,75.5082,75.8722,75.1757,75.3408,1481665,75.3408
2023-07-25,SYN_A,75.2471,75.4885,75.2465,75.4491,2409469,75.4491
2023-07-26,SYN_A,75.5548,76.6170,74.6881,76.3374,2381424,76.3374
2023-07-27,SYN_A,76.4616,76.4804,75.7780,75.9251,2045186,75.9251
2023-07-28,SYN_A,75.4944,76.5374,74.3815,75.7331,1946767,75.7331
2023-07-31,SYN_A,75.6323,76.9079,73.6024,74.9708,1800163,74.9708
2023-08-01,SYN_A,74.9444,75.5095,73.9393,74.4557,2517888,74.4557
2023-08-02,SYN_A,74.3785,74.7044,74.0868,74.5598,2200676,74.5598
2023-08-03,SYN_A,74.6289,74.8720,73.8070,74.2256,2719529,74.2256
2023-08-04,SYN_A,74.1621,75.0728,74.1275,75.0159,2171166,75.0159
2023-08-07,SYN_A,75.2261,75.4346,75.0177,75.0478,2270034,75.0478
2023-08-08,SYN_A,74.9768,75.1555,72.9805,73.0632,2203687,73.0632
2023-08-09,SYN_A,73.1392,74.1726,72.6190,74.1521,3335371,74.1521
2023-08-10,SYN_A,74.1018,74.6995,73.7896,74.4078,3885038,74.4078
2023-08-11,SYN_A,74.5138,75.2971,72.2018,73.0393,1835906,73.0393
2023-08-14,SYN_A,72.9917,74.0296,72.7024,73.6172,1693311,73.6172
2023-08-15,SYN_A,73.7804,75.0486,73.7328,75.0009,2242483,75.0009
2023-08-16,SYN_A,74.8819,75.3828,74.4785,74.9674,4034843,74.9674
2023-08-17,SYN_A,75.0387,75.0930,74.7622,74.8369,4069349,74.8369
2023-08-18,SYN_A,74.9267,75.2692,73.5664,74.1425,1732174,74.1425
2023-08-21,SYN_A,74.1238,74.3029,74.0991,74.2189,1919319,74.2189
2023-08-22,SYN_A,74.4002,75.7147,74.2750,75.1640,1161724,75.1640
2023-08-23,SYN_A,75.4567,75.9008,75.4368,75.7258,3319183,75.7258
2023-08-24,SYN_A,75.9229,75.9784,74.3438,75.4843,2500601,75.4843
2023-08-25,SYN_A,75.3272,75.7615,75.2610,75.7478,1859375,75.7478
2023-08-28,SYN_A,75.8136,76.9074,75.7903,76.8446,1741718,76.8446
2023-08-29,SYN_A,76.9939,77.4473,75.9516,76.6795,1914219,76.6795
2023-08-30,SYN_A,76.8395,77.1237,75.5427,75.7431,4136331,75.7431
2023-08-31,SYN_A,76.1860,77.4900,76.0127,77.4712,2324820,77.4712
2023-09-01,SYN_A,77.3388,77.6309,77.0926,77.2636,2393685,77.2636
2023-09-04,SYN_A,77.2700,78.6381,76.4089,76.7247,4334176,76.7247
2023-09-05,SYN_A,76.8392,77.4327,75.4869,75.8022,3616267,75.8022
2023-09-06,SYN_A,75.7825,77.0276,75.5696,76.9757,2088945,76.9757
2023-09-07,SYN_A,76.6919,77.5658,76.4545,77.3307,2303859,77.3307
2023-09-08,SYN_A,77.2072,78.3593,77.1415,78.0066,1857439,78.0066
2023-09-11,SYN_A,78.0724,78.9570,77.3610,78.7555,2346753,78.7555
2023-09-12,SYN_A,78.6942,80.7989,78.4431,80.2573,1795402,80.2573
2023-09-13,SYN_A,80.4342,80.7590,78.7471,78.9021,2552105,78.9021
2023-09-14,SYN_A,78.7778,79.5683,78.6103,79.5391,2705249,79.5391
2023-09-15,SYN_A,79.7160,79.7496,78.5770,79.5357,2643915,79.5357
2023-09-18,SYN_A,79.5460,80.0040,78.8378,79.3670,1989273,79.3670
2023-09-19,SYN_A,79.1822,80.2586,79.1537,80.0305,3619335,80.0305
2023-09-20,SYN_A,80.0633,80.5498,78.9714,79.2575,1179426,79.2575
2023-09-21,SYN_A,79.2245,79.2818,76.5642,77.9272,2188183,77.9272
2023-09-22,SYN_A,78.0253,78.1297,77.0167,77.0947,2237718,77.0947
2023-09-25,SYN_A,76.9567,79.0868,76.8244,78.9091,4857755,78.9091
2023-09-26,SYN_A,78.8825,80.5006,77.1605,79.7761,2534334,79.7761
2023-09-27,SYN_A,79.8824,80.4474,79.7727,80.4262,3093014,80.4262
2023-09-28,SYN_A,80.4262,81.6751,80.3205,81.4793,2433554,81.4793
2023-09-29,SYN_A,81.4819,83.8241,80.9662,83.6307,3255637,83.6307
2023-10-02,SYN_A,83.6834,83.7069,81.9169,82.1751,1697966,82.1751
2023-10-03,SYN_A,82.1680,84.0277,81.7365,82.5846,2592352,82.5846
2023-10-04,SYN_A,82.5188,82.5810,82.0851,82.1489,3034136,82.1489
2023-10-05,SYN_A,82.1632,82.3483,81.5681,81.7949,2052125,81.7949
2023-10-06,SYN_A,81.7113,82.5560,80.5779,81.2474,1656421,81.2474
2023-10-09,SYN_A,81.3540,81.7763,80.3164,80.7038,2205998,80.7038
2023-10-10,SYN_A,80.8887,84.1018,80.8760,84.0659,955681,84.0659
2023-10-11,SYN_A,84.2025,84.3332,83.5760,83.6331,3020494,83.6331
2023-10-12,SYN_A,83.8365,84.3229,83.5449,84.1482,1983705,84.1482
2023-10-13,SYN_A,84.3760,84.5665,83.1758,83.9489,4002738,83.9489
2023-10-16,SYN_A,84.0419,85.6650,83.1056,84.8256,1106093,84.8256
2023-10-17,SYN_A,85.0943,85.5913,83.6484,84.1703,3447681,84.1703
2023-10-18,SYN_A,84.4614,85.0747,84.3584,84.9801,3190037,84.9801
2023-10-19,SYN_A,85.2077,85.6627,84.8827,85.1781,2491314,85.1781
2023-10-20,SYN_A,85.2150,85.2933,84.4025,84.4451,3798325,84.4451
2023-10-23,SYN_A,84.2642,86.1337,83.7834,85.6947,2133013,85.6947
2023-10-24,SYN_A,85.7616,86.8928,85.3451,86.2167,1942562,86.2167
2023-10-25,SYN_A,85.9057,87.1231,85.0392,87.0818,1993852,87.0818
2023-10-26,SYN_A,87.3232,88.4921,85.8166,87.2896,2239841,87.2896
2023-10-27,SYN_A,87.1831,87.4059,84.9551,85.2039,3566657,85.2039
2023-10-30,SYN_A,85.1816,85.4176,83.7989,84.6508,1860259,84.6508
2023-10-31,SYN_A,84.4130,87.3610,83.4950,86.2873,3964752,86.2873
2023-11-01,SYN_A,86.5553,87.7735,86.4398,87.7535,2089156,87.7535
2023-11-02,SYN_A,87.5961,87.8591,87.0618,87.1312,2397941,87.1312
2023-11-03,SYN_A,87.1253,88.0851,84.3481,85.5894,3733443,85.5894
2023-11-06,SYN_A,85.9209,86.3984,85.8315,86.3062,2161762,86.3062
2023-11-07,SYN_A,86.3429,86.7817,83.6853,84.2596,2241846,84.2596
2023-11-08,SYN_A,83.8562,84.3475,82.7005,82.7279,3657504,82.7279
2023-11-09,SYN_A,82.8464,84.3105,82.8026,83.8654,1679627,83.8654
2023-11-10,SYN_A,83.8983,84.8527,82.7913,84.1287,2463561,84.1287
2023-11-13,SYN_A,83.8327,83.8698,83.4304,83.5427,2291081,83.5427
2023-11-14,SYN_A,83.2926,84.8617,83.0159,84.6490,2766149,84.6490
2023-11-15,SYN_A,84.4173,84.7037,83.6667,83.9470,3677222,83.9470
2023-11-16,SYN_A,84.0963,85.8113,82.8822,84.8320,2618809,84.8320
2023-11-17,SYN_A,84.9978,85.7931,84.3001,84.7910,2069089,84.7910
2023-11-20,SYN_A,84.7602,84.8242,83.4376,83.4671,2922397,83.4671
2023-11-21,SYN_A,83.5767,83.6525,83.5367,83.6030,2578031,83.6030
2023-11-22,SYN_A,83.4416,83.9580,82.7246,82.9009,1684484,82.9009
2023-11-23,SYN_A,82.9610,86.4732,82.5793,85.7836,4230613,85.7836
2023-11-24,SYN_A,86.1117,86.7483,85.5857,86.5974,2117628,86.5974
2023-11-27,SYN_A,86.4635,86.7840,84.8436,85.4005,3861914,85.4005
2023-11-28,SYN_A,85.4443,85.4496,85.0460,85.1457,1021358,85.1457
2023-11-29,SYN_A,85.2528,87.1797,85.0709,87.0021,3539774,87.0021
2023-11-30,SYN_A,87.0363,87.1164,84.0507,84.1198,2136988,84.1198
2023-12-01,SYN_A,84.1141,84.8189,84.1102,84.8045,2130393,84.8045
2023-12-04,SYN_A,84.6014,84.6058,84.2185,84.3976,3099248,84.3976
2023-12-05,SYN_A,84.4660,84.7171,83.9062,84.2320,2466528,84.2320
2023-12-06,SYN_A,84.4004,84.7502,82.6065,83.0880,2271481,83.0880
2023-12-07,SYN_A,83.2278,83.9173,83.0882,83.8461,2400723,83.8461
2023-12-08,SYN_A,83.5961,84.8300,80.2484,81.2719,1982501,81.2719
2023-12-11,SYN_A,81.3967,82.6662,80.1572,80.5116,1619852,80.5116
2023-12-12,SYN_A,80.2509,80.7478,79.2866,79.5204,2763333,79.5204
2023-12-13,SYN_A,79.7132,82.0809,76.7297,78.7774,3792512,78.7774
2023-12-14,SYN_A,78.7223,79.4052,78.6115,79.3381,2309203,79.3381
2023-12-15,SYN_A,79.3379,79.9482,78.5923,78.8472,2829777,78.8472
2023-12-18,SYN_A,78.9809,79.1872,78.8083,78.9075,1438026,78.9075
2023-12-19,SYN_A,78.9637,81.2061,78.6744,80.9857,1740414,80.9857
2023-12-20,SYN_A,81.2293,81.8176,80.4440,81.1001,2884966,81.1001
2023-12-21,SYN_A,80.9002,81.1264,79.2182,79.8601,2893626,79.8601
2023-12-22,SYN_A,79.7768,82.1446,79.3643,81.6882,3171511,81.6882
2023-12-25,SYN_A,81.7336,82.7128,81.6563,81.9617,5919884,81.9617
2023-12-26,SYN_A,81.8590,83.8057,80.4649,81.8491,2433687,81.8491
2023-12-27,SYN_A,81.8956,82.7566,81.8523,82.6319,3207519,82.6319
2023-12-28,SYN_A,82.6702,83.4540,82.4478,82.8575,2437627,82.8575
2023-12-29,SYN_A,82.6598,83.1006,82.5671,82.6936,2528606,82.6936
2022-01-03,SYN_B,44.8425,44.8439,43.5732,43.5834,7243403,43.5834
2022-01-04,SYN_B,43.5117,43.7267,42.4620,42.8185,6787419,42.8185
2022-01-05,SYN_B,42.6624,43.0040,42.2849,42.2969,6353400,42.2969
2022-01-06,SYN_B,42.3579,42.9905,42.2691,42.8418,10071725,42.8418
2022-01-07,SYN_B,42.8278,43.7054,42.4692,43.4843,4872699,43.4843
2022-01-10,SYN_B,43.7903,44.3002,43.7079,44.0944,8844047,44.0944
2022-01-11,SYN_B,44.1175,44.1176,42.5231,43.5122,6102348,43.5122
2022-01-12,SYN_B,43.5055,44.1973,42.9928,44.1661,6085224,44.1661
2022-01-13,SYN_B,44.5477,45.2910,44.4993,44.6297,13815519,44.6297
2022-01-14,SYN_B,44.5669,44.5987,44.0021,44.0867,6270753,44.0867
2022-01-17,SYN_B,44.0328,44.7088,43.0363,43.4654,5345320,43.4654
2022-01-18,SYN_B,43.4705,43.4776,43.2499,43.2551,3201341,43.2551
2022-01-19,SYN_B,43.0945,43.4894,42.4521,42.7527,9617383,42.7527
2022-01-20,SYN_B,42.9663,45.0218,42.3969,44.8569,3807173,44.8569
2022-01-21,SYN_B,44.8695,45.1333,44.1068,44.1888,7944446,44.1888
2022-01-24,SYN_B,44.4678,46.1005,44.4410,45.2982,7653410,45.2982
2022-01-25,SYN_B,45.5088,46.1559,44.8099,45.4385,5893609,45.4385
2022-01-26,SYN_B,45.4729,45.5755,44.9612,45.0574,8039960,45.0574
2022-01-27,SYN_B,45.1677,46.9591,44.8105,46.5837,7318127,46.5837
2022-01-28,SYN_B,46.6565,47.7623,46.4247,47.4824,4058129,47.4824
2022-01-31,SYN_B,47.3163,50.1144,47.1699,49.3692,2046436,49.3692
2022-02-01,SYN_B,49.6272,50.1591,49.5258,50.0667,10505512,50.0667
2022-02-02,SYN_B,49.9651,50.0383,49.1330,49.3024,3596311,49.3024
2022-02-03,SYN_B,48.9870,49.0907,48.3036,48.3048,5669060,48.3048
2022-02-04,SYN_B,48.3359,48.5592,48.1613,48.3034,6652488,48.3034
2022-02-07,SYN_B,48.1404,48.7709,48.1234,48.4608,4832965,48.4608
2022-02-08,SYN_B,48.4437,49.3136,47.6525,49.0746,8200544,49.0746
2022-02-09,SYN_B,49.3150,50.3779,48.6250,49.6833,4081338,49.6833
2022-02-10,SYN_B,49.4968,49.6608,49.0522,49.1108,5635283,49.1108
2022-02-11,SYN_B,49.3474,49.6168,49.0424,49.2421,7683259,49.2421
2022-02-14,SYN_B,49.4307,49.6734,48.8824,49.2535,3127800,49.2535
2022-02-15,SYN_B,49.4695,51.0726,49.3574,50.9029,3505883,50.9029
2022-02-16,SYN_B,50.9295,51.3013,50.2078,50.5680,5624584,50.5680
2022-02-17,SYN_B,50.7252,51.0276,49.7368,50.4056,8475428,50.4056
2022-02-18,SYN_B,50.3332,51.4079,49.8121,51.1855,11420088,51.1855
2022-02-21,SYN_B,51.3285,53.7816,50.3287,52.6948,6104605,52.6948
2022-02-22,SYN_B,52.5312,52.9778,51.6782,52.0406,5502384,52.0406
2022-02-23,SYN_B,52.0621,52.3749,50.2953,50.3974,3040031,50.3974
2022-02-24,SYN_B,50.5734,51.1304,49.4029,49.7690,4439259,49.7690
2022-02-25,SYN_B,49.3194,50.2197,49.0603,50.1007,4565302,50.1007
2022-02-28,SYN_B,50.0549,50.3599,49.7962,49.8199,8517819,49.8199
2022-03-01,SYN_B,50.1020,51.1882,49.6877,50.3205,12224618,50.3205
2022-03-02,SYN_B,50.1793,52.1408,50.1554,52.0963,10443391,52.0963
2022-03-03,SYN_B,52.1473,53.2787,51.5294,53.1631,6650067,53.1631
2022-03-04,SYN_B,52.8338,52.9865,52.8259,52.9016,7173483,52.9016
2022-03-07,SYN_B,52.7906,56.1420,52.6192,55.0108,11698820,55.0108
2022-03-08,SYN_B,55.0003,56.8758,54.3475,56.3827,3442584,56.3827
2022-03-09,SYN_B,56.2604,57.1932,54.1536,54.6759,8961868,54.6759
2022-03-10,SYN_B,54.3428,54.4031,53.1969,53.7867,5276013,53.7867
2022-03-11,SYN_B,53.6723,55.0951,53.6275,54.7418,5691868,54.7418
2022-03-14,SYN_B,55.1150,56.6188,54.6212,56.2140,3609084,56.2140
2022-03-15,SYN_B,56.3026,56.4388,55.8765,56.1130,10207577,56.1130
2022-03-16,SYN_B,56.1682,56.6303,54.9998,55.1591,9326438,55.1591
2022-03-17,SYN_B,55.1783,56.0777,55.0806,56.0603,8713424,56.0603
2022-03-18,SYN_B,55.9663,56.3497,54.5213,54.7706,4770127,54.7706
2022-03-21,SYN_B,54.7480,55.0387,53.4090,54.1421,5012238,54.1421
2022-03-22,SYN_B,54.2974,56.8842,54.0821,56.6025,5414144,56.6025
2022-03-23,SYN_B,56.5634,57.3398,56.4387,57.1696,6253866,57.1696
2022-03-24,SYN_B,57.2757,57.3341,56.5912,56.7202,7996477,56.7202
2022-03-25,SYN_B,56.6720,57.4360,56.5967,57.2543,3814142,57.2543
2022-03-28,SYN_B,57.4271,58.3914,56.5009,58.2070,4192718,58.2070
2022-03-29,SYN_B,57.7554,57.8418,57.4603,57.8330,4343101,57.8330
2022-03-30,SYN_B,57.6939,58.0416,57.5763,57.8430,5326083,57.8430
2022-03-31,SYN_B,57.9298,57.9582,57.4626,57.4799,7238420,57.4799
2022-04-01,SYN_B,57.4470,60.1602,56.6252,59.8453,5036530,59.8453
2022-04-04,SYN_B,59.9609,59.9882,59.7829,59.7971,7721546,59.7971
2022-04-05,SYN_B,60.1879,61.5642,60.1704,61.5603,2185735,61.5603
2022-04-06,SYN_B,61.9647,63.9317,61.0008,62.6598,3221778,62.6598
2022-04-07,SYN_B,62.6812,63.0531,60.8957,61.4510,5607359,61.4510
2022-04-08,SYN_B,61.8704,62.4918,60.4839,60.8564,7473229,60.8564
2022-04-11,SYN_B,60.9601,61.0376,60.3724,60.4153,9024837,60.4153
2022-04-12,SYN_B,60.6872,60.8785,60.3615,60.7972,6811056,60.7972
2022-04-13,SYN_B,61.2143,61.4209,60.6544,60.8921,5030125,60.8921
2022-04-14,SYN_B,61.0035,61.1128,60.0165,60.1288,4651638,60.1288
2022-04-15,SYN_B,60.3393,60.8031,58.7172,58.8851,8379917,58.8851
2022-04-18,SYN_B,58.6309,59.2721,58.5710,59.1894,4844144,59.1894
2022-04-19,SYN_B,59.5096,61.1279,59.2993,60.9336,7681725,60.9336
2022-04-20,SYN_B,61.3321,61.3819,60.7996,60.8672,5934680,60.8672
2022-04-21,SYN_B,60.3588,62.0399,60.2877,61.9751,6891940,61.9751
2022-04-22,SYN_B,62.1632,62.2272,61.6978,61.7741,3979561,61.7741
2022-04-25,SYN_B,61.6819,63.9318,61.1109,63.1352,6286694,63.1352
2022-04-26,SYN_B,63.2557,64.7463,62.9696,64.7010,6577817,64.7010
2022-04-27,SYN_B,65.0029,65.8930,64.7877,65.7787,6178075,65.7787
2022-04-28,SYN_B,65.9817,68.6236,65.1949,68.0999,4016836,68.0999
2022-04-29,SYN_B,68.8597,68.9253,68.4409,68.5078,4004025,68.5078
2022-05-02,SYN_B,68.3099,68.3175,65.6487,66.1952,4625445,66.1952
2022-05-03,SYN_B,66.0211,67.1133,65.6658,66.0503,8024561,66.0503
2022-05-04,SYN_B,66.3361,67.7137,66.2501,67.6512,4553004,67.6512
2022-05-05,SYN_B,67.5158,68.2551,66.9617,67.1105,7001971,67.1105
2022-05-06,SYN_B,66.9583,67.0054,64.9082,65.3542,6179931,65.3542
2022-05-09,SYN_B,65.0857,65.1697,63.9236,64.0046,4710306,64.0046
2022-05-10,SYN_B,63.9207,64.4877,63.4105,63.6401,6093795,63.6401
2022-05-11,SYN_B,63.2355,63.6123,61.7289,62.4039,7907734,62.4039
2022-05-12,SYN_B,62.9558,63.2439,62.8455,63.1168,4055826,63.1168
2022-05-13,SYN_B,62.9598,63.1666,61.0958,61.2046,11501932,61.2046
2022-05-16,SYN_B,61.2391,62.4079,60.7613,61.8256,5868821,61.8256
2022-05-17,SYN_B,61.7272,62.1276,61.5949,61.9301,7052040,61.9301
2022-05-18,SYN_B,61.9799,62.9029,61.1736,62.0738,3887656,62.0738
2022-05-19,SYN_B,61.9077,62.5139,58.1039,58.5921,4582139,58.5921
2022-05-20,SYN_B,58.2531,59.8134,58.2025,59.7853,3767007,59.7853
2022-05-23,SYN_B,59.6809,60.3548,57.9054,58.7191,4855737,58.7191
2022-05-24,SYN_B,58.5426,59.2690,58.0622,58.9768,3390298,58.9768
2022-05-25,SYN_B,58.9340,59.9056,58.6018,59.8077,7643759,59.8077
2022-05-26,SYN_B,59.9541,59.9944,59.5368,59.8545,5112188,59.8545
2022-05-27,SYN_B,59.5811,59.9983,59.5725,59.9963,6730489,59.9963
2022-05-30,SYN_B,59.6349,60.9611,59.0447,60.7531,4269735,60.7531
2022-05-31,SYN_B,60.8686,62.5865,60.4736,62.0252,3863805,62.0252
2022-06-01,SYN_B,62.1030,62.9357,62.0848,62.7131,3123984,62.7131
2022-06-02,SYN_B,62.5904,62.8693,62.0650,62.4245,15155159,62.4245
2022-06-03,SYN_B,62.3212,62.4477,60.4357,60.6346,2978249,60.6346
2022-06-06,SYN_B,60.5504,60.9098,58.0047,58.3085,5960900,58.3085
2022-06-07,SYN_B,58.1392,59.9496,58.0140,58.9862,5181991,58.9862
2022-06-08,SYN_B,58.8094,59.1213,56.4649,57.5906,7025154,57.5906
2022-06-09,SYN_B,57.6111,57.6697,57.3564,57.5044,3541690,57.5044
2022-06-10,SYN_B,57.4357,59.0559,57.0848,59.0383,5969279,59.0383
2022-06-13,SYN_B,59.1828,59.3126,56.3901,56.5471,5070778,56.5471
2022-06-14,SYN_B,56.4959,57.8920,55.7261,57.1671,6941665,57.1671
2022-06-15,SYN_B,57.1676,58.3169,56.3225,56.8221,4394748,56.8221
2022-06-16,SYN_B,56.7019,58.0332,56.5899,57.7996,2708337,57.7996
2022-06-17,SYN_B,57.7718,58.1662,56.4562,57.1668,4460874,57.1668
2022-06-20,SYN_B,56.8206,57.8679,56.8067,57.7220,8319989,57.7220
2022-06-21,SYN_B,57.7047,58.5938,56.8600,57.2717,5512300,57.2717
2022-06-22,SYN_B,57.2371,57.8985,56.8290,57.4220,5408510,57.4220
2022-06-23,SYN_B,57.4832,57.6241,56.9515,56.9952,14197335,56.9952
2022-06-24,SYN_B,56.7546,57.2663,54.0110,54.6865,7058606,54.6865
2022-06-27,SYN_B,54.5753,54.7706,53.9074,54.1251,5308532,54.1251
2022-06-28,SYN_B,54.4866,55.1517,53.1453,53.3741,6716630,53.3741
2022-06-29,SYN_B,53.3677,54.6422,53.3511,54.3819,6396254,54.3819
2022-06-30,SYN_B,54.5035,55.4594,53.2434,54.1721,6947922,54.1721
2022-07-01,SYN_B,54.2529,54.8591,52.9113,54.3784,6417407,54.3784
2022-07-04,SYN_B,54.6115,54.7289,54.2924,54.3556,7833421,54.3556
2022-07-05,SYN_B,54.7037,55.8880,54.3100,55.5393,4475947,55.5393
2022-07-06,SYN_B,55.7115,55.9107,55.2086,55.4730,9701578,55.4730
2022-07-07,SYN_B,55.1394,55.2393,54.5321,54.5746,5920709,54.5746
2022-07-08,SYN_B,54.3270,54.6533,54.2438,54.6230,10455555,54.6230
2022-07-11,SYN_B,54.7813,54.8309,54.0347,54.0810,6012465,54.0810
2022-07-12,SYN_B,54.2190,56.1565,54.2054,55.5729,8826116,55.5729
2022-07-13,SYN_B,55.6646,56.0365,54.2034,54.6330,6699726,54.6330
2022-07-14,SYN_B,54.3450,54.5660,53.5237,53.7533,5379119,53.7533
2022-07-15,SYN_B,53.6563,55.2254,53.6295,55.1849,4061254,55.1849
2022-07-18,SYN_B,54.9165,55.1368,53.2508,53.4709,8955771,53.4709
2022-07-19,SYN_B,53.3686,54.4906,53.1876,54.1044,3807977,54.1044
2022-07-20,SYN_B,54.2897,54.3002,53.6183,53.6279,5306072,53.6279
2022-07-21,SYN_B,53.3358,53.6888,53.3272,53.6817,6294708,53.6817
